model_pair,benchmark,item_id,n_flips,score_var,unstable
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_303,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_304,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_305,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_306,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_307,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_308,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_309,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_31,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_310,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_311,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_312,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_313,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_314,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_315,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_316,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_317,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_318,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_319,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_32,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_320,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_321,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_322,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_323,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_324,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_325,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_326,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_327,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_328,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_329,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_33,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_330,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_331,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_332,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_333,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_334,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_335,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_336,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_337,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_338,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_339,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_34,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_340,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_341,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_342,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_343,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_344,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_345,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_346,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_347,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_348,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_349,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_35,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_350,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_351,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_352,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_353,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_354,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_355,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_356,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_357,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_358,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_359,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_36,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_360,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_361,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_362,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_363,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_364,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_365,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_366,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_367,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_368,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_369,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_37,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_370,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_371,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_372,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_373,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_374,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_375,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_376,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_377,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_378,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_379,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_38,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_380,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_381,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_382,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_383,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_384,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_385,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_386,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_387,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_388,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_389,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_39,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_390,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_391,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_392,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_393,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_394,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_395,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_396,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_397,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_398,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_399,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_4,2,0.24000000000000005,True
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_40,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_400,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_401,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_402,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_403,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_404,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_405,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_406,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_407,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_408,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_409,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_41,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_410,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_411,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_412,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_413,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_414,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_415,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_416,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_417,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_418,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_419,2,0.16000000000000006,True
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_42,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_420,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_421,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_422,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_423,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_424,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_425,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_426,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_427,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_428,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_429,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_43,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_430,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_431,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_432,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_433,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_434,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_435,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_436,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_437,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_438,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_439,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_44,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_440,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_441,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_442,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_443,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_444,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_445,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_446,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_447,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_448,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_449,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_45,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_450,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_451,2,0.24000000000000005,True
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_452,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_453,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_454,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_455,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_456,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_457,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_458,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_459,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_46,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_460,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_461,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_462,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_463,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_464,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_465,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_466,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_467,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_468,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_469,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_47,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_470,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_471,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_472,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_473,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_474,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_475,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_476,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_477,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_478,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_479,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_48,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_480,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_481,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_482,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_483,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_484,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_485,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_486,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_487,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_488,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_489,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_49,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_490,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_491,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_492,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_493,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_494,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_495,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_496,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_497,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_498,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_499,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_5,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_50,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_51,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_52,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_53,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_54,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_55,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_56,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_57,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_58,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_59,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_6,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_60,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_61,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_62,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_63,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_64,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_65,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_66,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_67,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_68,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_69,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_7,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_70,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_71,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_72,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_73,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_74,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_75,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_76,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_77,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_78,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_79,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_8,1,0.16000000000000006,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_80,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_81,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_82,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_83,1,0.16,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_84,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_85,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_86,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_87,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_88,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_89,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_9,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_90,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_91,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_92,2,0.16,True
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_93,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_94,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_95,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_96,1,0.24000000000000005,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_97,0,0.0,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_98,1,0.16000000000000003,False
Llama-3.2-1B→Llama-3.1-8B,mmlu,mmlu_99,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_0,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_1,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_10,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_100,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_101,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_102,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_103,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_104,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_105,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_106,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_107,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_108,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_109,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_11,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_110,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_111,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_112,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_113,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_114,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_115,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_116,2,0.24000000000000005,True
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_117,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_118,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_119,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_12,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_120,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_121,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_122,2,0.24000000000000005,True
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_123,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_124,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_125,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_126,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_127,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_128,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_129,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_13,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_130,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_131,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_132,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_133,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_134,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_135,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_136,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_137,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,gsm8k,gsm8k_proj_138,0,0.0,False
